dataset,key,link_lang,resolved_url
fallacies,229,pt,https://pt.wikipedia.org/wiki/Duplo_sentido
fallacies,235,pt,https://pt.wikipedia.org/wiki/Par%C3%B3dia
fallacies,238,pt,https://pt.wikipedia.org/wiki/Ironia
fallacies,239,pt,https://pt.wikipedia.org/wiki/Ironia
fallacies,240,pt,https://pt.wikipedia.org/wiki/Ironia
fallacies,241,pt,https://pt.wikipedia.org/wiki/Sarcasmo
fallacies,242,pt,https://pt.wikipedia.org/wiki/Deadpan
fallacies,246,pt,https://pt.wikipedia.org/wiki/Niilismo
fallacies,251,pt,https://pt.wikipedia.org/wiki/Eufonia
fallacies,253,pt,https://pt.wikipedia.org/wiki/Metaplasmo
fallacies,254,pt,https://pt.wikipedia.org/wiki/Assimila%C3%A7%C3%A3o_%28fonologia%29
fallacies,259,pt,https://pt.wikipedia.org/wiki/An%C3%A1fora
fallacies,260,pt,https://pt.wikipedia.org/wiki/Ep%C3%ADstrofe
fallacies,267,pt,https://pt.wikipedia.org/wiki/Hend%C3%ADade
fallacies,268,pt,https://pt.wikipedia.org/wiki/Zeugma
fallacies,270,pt,https://pt.wikipedia.org/wiki/Par%C3%A1frase
fallacies,272,pt,https://pt.wikipedia.org/wiki/Tautologia
fallacies,273,pt,https://pt.wikipedia.org/wiki/Elipse_%28figura_de_estilo%29
fallacies,275,pt,https://pt.wikipedia.org/wiki/Ant%C3%ADfrase
fallacies,278,pt,https://pt.wikipedia.org/wiki/Zeugma
fallacies,279,pt,https://pt.wikipedia.org/wiki/Zeugma
fallacies,280,pt,https://pt.wikipedia.org/wiki/Alus%C3%A3o
fallacies,286,pt,https://pt.wikipedia.org/wiki/Metalepse
fallacies,287,pt,https://pt.wikipedia.org/wiki/Prolepse
fallacies,288,pt,https://pt.wikipedia.org/wiki/Per%C3%ADfrase
fallacies,299,pt,https://pt.wikipedia.org/wiki/Apelo_%C3%A0_emo%C3%A7%C3%A3o
fallacies,302,pt,https://pt.wikipedia.org/wiki/Efeito_Aur%C3%A9ola
fallacies,304,pt,https://pt.wikipedia.org/wiki/Wishful_thinking
fallacies,310,pt,https://pt.wikipedia.org/wiki/Panem_et_circenses
fallacies,313,pt,https://pt.wikipedia.org/wiki/Apelo_%C3%A0_vaidade
fallacies,314,pt,https://pt.wikipedia.org/wiki/Captatio_benevolenti%C3%A6
fallacies,319,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_misericordiam
fallacies,320,pt,https://pt.wikipedia.org/wiki/Pense_nas_criancinhas
fallacies,324,pt,https://pt.wikipedia.org/wiki/Apelo_ao_rid%C3%ADculo
fallacies,337,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_metum
fallacies,338,pt,https://pt.wikipedia.org/wiki/Medo%2C_incerteza_e_d%C3%BAvida
fallacies,339,pt,https://pt.wikipedia.org/wiki/P%C3%A2nico_moral
fallacies,340,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_consequentiam
fallacies,343,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_baculum
fallacies,350,pt,https://pt.wikipedia.org/wiki/Mansplaining
fallacies,358,pt,https://pt.wikipedia.org/wiki/Enquadramento_noticioso
fallacies,370,pt,https://pt.wikipedia.org/wiki/Efeito_Forer
fallacies,373,pt,https://pt.wikipedia.org/wiki/Leitura_a_frio
fallacies,374,pt,https://pt.wikipedia.org/wiki/Leitura_a_frio
fallacies,375,pt,https://pt.wikipedia.org/wiki/Leitura_a_frio
fallacies,378,pt,https://pt.wikipedia.org/wiki/Rapport_%28conceito%29
fallacies,384,pt,https://pt.wikipedia.org/wiki/Condicionamento_operante
fallacies,385,pt,https://pt.wikipedia.org/wiki/Cenoura_e_porrete
fallacies,386,pt,https://pt.wikipedia.org/wiki/Pedagogia_venenosa
fallacies,391,pt,https://pt.wikipedia.org/wiki/Refor%C3%A7o
fallacies,392,pt,https://pt.wikipedia.org/wiki/Profecia_autorrealiz%C3%A1vel
fallacies,399,pt,https://pt.wikipedia.org/wiki/Efeito_Pigmale%C3%A3o
fallacies,401,pt,https://pt.wikipedia.org/wiki/Efeito_Mateus
fallacies,405,pt,https://pt.wikipedia.org/wiki/Ilusionismo
fallacies,410,pt,https://pt.wikipedia.org/wiki/Est%C3%ADmulo_subliminar
fallacies,412,pt,https://pt.wikipedia.org/wiki/Hans_Esperto
fallacies,414,pt,https://pt.wikipedia.org/wiki/Engenharia_social_%28ci%C3%AAncia_pol%C3%ADtica%29
fallacies,415,pt,https://pt.wikipedia.org/wiki/Arquitetura_da_escolha
fallacies,417,pt,https://pt.wikipedia.org/wiki/Ca%C3%A7a-clique
fallacies,422,pt,https://pt.wikipedia.org/wiki/Ingracia%C3%A7%C3%A3o
fallacies,423,pt,https://pt.wikipedia.org/wiki/Ostenta%C3%A7%C3%A3o
fallacies,426,pt,https://pt.wikipedia.org/wiki/Bombardeio_de_amor
fallacies,427,pt,https://pt.wikipedia.org/wiki/L%C3%A1grimas_de_crocodilo
fallacies,433,pt,https://pt.wikipedia.org/wiki/Escalada_irracional_de_compromisso
fallacies,447,pt,https://pt.wikipedia.org/wiki/Teoria_do_etiquetamento_social
fallacies,455,pt,https://pt.wikipedia.org/wiki/Engenharia_social_%28seguran%C3%A7a%29
fallacies,458,pt,https://pt.wikipedia.org/wiki/Efeito_Stroop
fallacies,459,pt,https://pt.wikipedia.org/wiki/Gaslighting
fallacies,461,pt,https://pt.wikipedia.org/wiki/Culpa_%28sentimento%29
fallacies,464,pt,https://pt.wikipedia.org/wiki/Chantagem_emocional
fallacies,465,pt,https://pt.wikipedia.org/wiki/Desmoraliza%C3%A7%C3%A3o_%28guerra%29
fallacies,466,pt,https://pt.wikipedia.org/wiki/Intimida%C3%A7%C3%A3o
fallacies,468,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_baculum
fallacies,470,pt,https://pt.wikipedia.org/wiki/Abuso_verbal
fallacies,472,pt,https://pt.wikipedia.org/wiki/Stresse_psicol%C3%B3gico
fallacies,479,pt,https://pt.wikipedia.org/wiki/Ass%C3%A9dio
fallacies,480,pt,https://pt.wikipedia.org/wiki/Sealioning
fallacies,481,pt,https://pt.wikipedia.org/wiki/Bullying_sexual
fallacies,482,pt,https://pt.wikipedia.org/wiki/Slut-shaming
fallacies,484,pt,https://pt.wikipedia.org/wiki/Stalking
fallacies,485,pt,https://pt.wikipedia.org/wiki/Comportamento_passivo-agressivo
fallacies,486,pt,https://pt.wikipedia.org/wiki/Tratamento_silencioso
fallacies,490,pt,https://pt.wikipedia.org/wiki/Stonewalling
fallacies,492,pt,https://pt.wikipedia.org/wiki/Vitimismo
fallacies,494,pt,https://pt.wikipedia.org/wiki/Del%C3%ADrio_persecut%C3%B3rio
fallacies,495,pt,https://pt.wikipedia.org/wiki/Triangula%C3%A7%C3%A3o_%28psicologia%29
fallacies,506,pt,https://pt.wikipedia.org/wiki/Mentalidade_de_caranguejo
fallacies,507,pt,https://pt.wikipedia.org/wiki/S%C3%ADndrome_da_papoula_alta
fallacies,510,pt,https://pt.wikipedia.org/wiki/Sicof%C3%A2ncia
fallacies,513,pt,https://pt.wikipedia.org/wiki/Fala_de_beb%C3%AA
fallacies,514,pt,https://pt.wikipedia.org/wiki/Paralingu%C3%ADstica
fallacies,515,pt,https://pt.wikipedia.org/wiki/Paralingu%C3%ADstica
fallacies,516,pt,https://pt.wikipedia.org/wiki/Paralingu%C3%ADstica
fallacies,517,pt,https://pt.wikipedia.org/wiki/Paralingu%C3%ADstica
fallacies,518,pt,https://pt.wikipedia.org/wiki/Cronemia
fallacies,520,pt,https://pt.wikipedia.org/wiki/Contato_visual
fallacies,521,pt,https://pt.wikipedia.org/wiki/Express%C3%A3o_facial
fallacies,522,pt,https://pt.wikipedia.org/wiki/Microexpress%C3%A3o
fallacies,523,pt,https://pt.wikipedia.org/wiki/Gesto
fallacies,526,pt,https://pt.wikipedia.org/wiki/Piscada
fallacies,528,pt,https://pt.wikipedia.org/wiki/Piscada
fallacies,533,pt,https://pt.wikipedia.org/wiki/Hang_loose
fallacies,534,pt,https://pt.wikipedia.org/wiki/Dedos_cruzados
fallacies,536,pt,https://pt.wikipedia.org/wiki/Beija-m%C3%A3o
fallacies,537,pt,https://pt.wikipedia.org/wiki/Sentido_%28militar%29
fallacies,538,pt,https://pt.wikipedia.org/wiki/Genuflex%C3%A3o
fallacies,539,pt,https://pt.wikipedia.org/wiki/Rever%C3%AAncia
fallacies,541,pt,https://pt.wikipedia.org/wiki/Cortesia_%28sauda%C3%A7%C3%A3o%29
fallacies,545,pt,https://pt.wikipedia.org/wiki/Tirar_o_chap%C3%A9u
fallacies,547,pt,https://pt.wikipedia.org/wiki/Sauda%C3%A7%C3%A3o_romana
fallacies,549,pt,https://pt.wikipedia.org/wiki/Rever%C3%AAncia
fallacies,550,pt,https://pt.wikipedia.org/wiki/Namast%C3%AA
fallacies,552,pt,https://pt.wikipedia.org/wiki/Sauda%C3%A7%C3%A3o_vulcana
fallacies,554,pt,https://pt.wikipedia.org/wiki/Sinal_da_cruz
fallacies,555,pt,https://pt.wikipedia.org/wiki/Prostra%C3%A7%C3%A3o
fallacies,556,pt,https://pt.wikipedia.org/wiki/Imposi%C3%A7%C3%A3o_de_m%C3%A3os
fallacies,558,pt,https://pt.wikipedia.org/wiki/Sauda%C3%A7%C3%A3o_nazista
fallacies,559,pt,https://pt.wikipedia.org/wiki/Punho_erguido
fallacies,563,pt,https://pt.wikipedia.org/wiki/Aplauso
fallacies,565,pt,https://pt.wikipedia.org/wiki/High_five
fallacies,566,pt,https://pt.wikipedia.org/wiki/Polegar_%28gesto%29
fallacies,568,pt,https://pt.wikipedia.org/wiki/V_%28gesto%29
fallacies,570,pt,https://pt.wikipedia.org/wiki/Punho_erguido
fallacies,572,pt,https://pt.wikipedia.org/wiki/Banana_%28gesto%29
fallacies,573,pt,https://pt.wikipedia.org/wiki/Dedo_m%C3%A9dio%23Como_gesto_obsceno
fallacies,574,pt,https://pt.wikipedia.org/wiki/Naraz
fallacies,575,pt,https://pt.wikipedia.org/wiki/M%C3%A3o_chifrada
fallacies,579,pt,https://pt.wikipedia.org/wiki/Polegar_%28gesto%29
fallacies,581,pt,https://pt.wikipedia.org/wiki/Facepalm
fallacies,586,pt,https://pt.wikipedia.org/wiki/Comunica%C3%A7%C3%A3o_prox%C3%AAmica
fallacies,587,pt,https://pt.wikipedia.org/wiki/Postura_%28psicologia%29
fallacies,591,pt,https://pt.wikipedia.org/wiki/Artefacto_cultural
fallacies,592,pt,https://pt.wikipedia.org/wiki/Comunica%C3%A7%C3%A3o_n%C3%A3o_verbal
fallacies,593,pt,https://pt.wikipedia.org/wiki/Comunica%C3%A7%C3%A3o_h%C3%A1ptica
fallacies,594,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_matem%C3%A1tica
fallacies,596,pt,https://pt.wikipedia.org/wiki/Amostra_enviesada
fallacies,598,pt,https://pt.wikipedia.org/wiki/Generaliza%C3%A7%C3%A3o_precipitada
fallacies,603,pt,https://pt.wikipedia.org/wiki/Evid%C3%AAncia_suprimida
fallacies,604,pt,https://pt.wikipedia.org/wiki/Heur%C3%ADstica_da_representatividade
fallacies,609,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_sobreviv%C3%AAncia
fallacies,614,pt,https://pt.wikipedia.org/wiki/Dicto_simpliciter
fallacies,615,pt,https://pt.wikipedia.org/wiki/Dicto_secundum_quid_ad_dictum_simpliciter
fallacies,616,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_escoc%C3%AAs_de_verdade
fallacies,617,pt,https://pt.wikipedia.org/wiki/Invers%C3%A3o_do_acidente
fallacies,622,pt,https://pt.wikipedia.org/wiki/Composi%C3%A7%C3%A3o_%28fal%C3%A1cia%29
fallacies,623,pt,https://pt.wikipedia.org/wiki/Teoria_da_recapitula%C3%A7%C3%A3o
fallacies,625,pt,https://pt.wikipedia.org/wiki/Divis%C3%A3o_%28fal%C3%A1cia%29
fallacies,627,pt,https://pt.wikipedia.org/wiki/Paradoxo_de_Simpson
fallacies,633,pt,https://pt.wikipedia.org/wiki/Rela%C3%A7%C3%A3o_esp%C3%BAria
fallacies,634,pt,https://pt.wikipedia.org/wiki/Correla%C3%A7%C3%A3o_n%C3%A3o_implica_causalidade
fallacies,635,pt,https://pt.wikipedia.org/wiki/Post_hoc_ergo_propter_hoc
fallacies,645,pt,https://pt.wikipedia.org/wiki/Apelo_%C3%A0_probabilidade
fallacies,648,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_da_taxa-base
fallacies,650,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_promotor
fallacies,652,pt,https://pt.wikipedia.org/wiki/Ru%C3%ADna_do_jogador
fallacies,654,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_apostador
fallacies,657,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_da_conjun%C3%A7%C3%A3o
fallacies,659,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_continuum
fallacies,661,pt,https://pt.wikipedia.org/wiki/Argumento_do_regresso_%28epistemologia%29
fallacies,662,pt,https://pt.wikipedia.org/wiki/Regress%C3%A3o_infinita
fallacies,664,pt,https://pt.wikipedia.org/wiki/Regress%C3%A3o_infinita
fallacies,673,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_temperantiam
fallacies,675,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_da_janela_quebrada
fallacies,683,pt,https://pt.wikipedia.org/wiki/Lista_de_paradoxos
fallacies,691,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_matem%C3%A1tica
fallacies,696,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia
fallacies,698,pt,https://pt.wikipedia.org/wiki/Petitio_principii
fallacies,700,pt,https://pt.wikipedia.org/wiki/C%C3%ADrculo_cartesiano
fallacies,701,pt,https://pt.wikipedia.org/wiki/Pergunta_complexa
fallacies,702,pt,https://pt.wikipedia.org/wiki/Ignoratio_elenchi
fallacies,706,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,707,pt,https://pt.wikipedia.org/wiki/Invers%C3%A3o_de_causa_e_efeito
fallacies,708,pt,https://pt.wikipedia.org/wiki/Afirma%C3%A7%C3%A3o_do_consequente
fallacies,710,pt,https://pt.wikipedia.org/wiki/Necessidade_e_sufici%C3%AAncia
fallacies,714,pt,https://pt.wikipedia.org/wiki/Tu_quoque
fallacies,717,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_apostador
fallacies,719,pt,https://pt.wikipedia.org/wiki/Correla%C3%A7%C3%A3o_n%C3%A3o_implica_causalidade
fallacies,721,pt,https://pt.wikipedia.org/wiki/Causa_complexa
fallacies,722,pt,https://pt.wikipedia.org/wiki/Nega%C3%A7%C3%A3o_do_antecedente
fallacies,723,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,724,pt,https://pt.wikipedia.org/wiki/Terceira_causa
fallacies,725,pt,https://pt.wikipedia.org/wiki/Post_hoc_ergo_propter_hoc
fallacies,729,pt,https://pt.wikipedia.org/wiki/Nega%C3%A7%C3%A3o_do_antecedente
fallacies,731,pt,https://pt.wikipedia.org/wiki/Afirma%C3%A7%C3%A3o_do_consequente
fallacies,737,pt,https://pt.wikipedia.org/wiki/Prova_por_exemplo
fallacies,739,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_existencial
fallacies,740,pt,https://pt.wikipedia.org/wiki/Infer%C3%AAncia_imediata
fallacies,743,pt,https://pt.wikipedia.org/wiki/A_contrario
fallacies,744,pt,https://pt.wikipedia.org/wiki/Infer%C3%AAncia_imediata
fallacies,745,pt,https://pt.wikipedia.org/wiki/Infer%C3%AAncia_imediata
fallacies,746,pt,https://pt.wikipedia.org/wiki/Infer%C3%AAncia_imediata
fallacies,747,pt,https://pt.wikipedia.org/wiki/Infer%C3%AAncia_imediata
fallacies,749,pt,https://pt.wikipedia.org/wiki/Mudan%C3%A7a_de_quantificadores
fallacies,751,pt,https://pt.wikipedia.org/wiki/L%C3%B3gica_epist%C3%AAmica
fallacies,752,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_homem_mascarado
fallacies,755,pt,https://pt.wikipedia.org/wiki/L%C3%B3gica_de%C3%B4ntica
fallacies,756,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,768,pt,https://pt.wikipedia.org/wiki/Falsa_equival%C3%AAncia
fallacies,770,pt,https://pt.wikipedia.org/wiki/Salto_da_f%C3%A9
fallacies,774,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,775,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,776,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,786,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_termo_m%C3%A9dio_n%C3%A3o_distribu%C3%ADdo
fallacies,787,pt,https://pt.wikipedia.org/wiki/Silogismo_do_pol%C3%ADtico
fallacies,793,pt,https://pt.wikipedia.org/wiki/Conclus%C3%A3o_negativa_das_premissas_afirmativas
fallacies,794,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_de_premissas_exclusivas
fallacies,796,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_dos_quatro_termos
fallacies,813,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_escoc%C3%AAs_de_verdade
fallacies,814,pt,https://pt.wikipedia.org/wiki/Falsa_dicotomia
fallacies,817,pt,https://pt.wikipedia.org/wiki/Clivagem_%28psicologia%29
fallacies,820,pt,https://pt.wikipedia.org/wiki/Weasel_word
fallacies,843,pt,https://pt.wikipedia.org/wiki/Falsa_equival%C3%AAncia
fallacies,850,pt,https://pt.wikipedia.org/wiki/Mudan%C3%A7a_de_quantificadores
fallacies,854,pt,https://pt.wikipedia.org/wiki/Barbarismo
fallacies,860,pt,https://pt.wikipedia.org/wiki/Onomasiologia
fallacies,864,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cias_jingle-jangle
fallacies,869,pt,https://pt.wikipedia.org/wiki/Reifica%C3%A7%C3%A3o_%28fal%C3%A1cia%29
fallacies,874,pt,https://pt.wikipedia.org/wiki/Simulacro
fallacies,875,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_castelo_de_mota
fallacies,881,pt,https://pt.wikipedia.org/wiki/Propaganda
fallacies,883,pt,https://pt.wikipedia.org/wiki/Propaganda
fallacies,890,pt,https://pt.wikipedia.org/wiki/Meia-verdade
fallacies,894,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_espantalho
fallacies,895,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,898,pt,https://pt.wikipedia.org/wiki/Mentira
fallacies,899,pt,https://pt.wikipedia.org/wiki/Nobre_mentira
fallacies,900,pt,https://pt.wikipedia.org/wiki/Reserva_mental
fallacies,902,pt,https://pt.wikipedia.org/wiki/Mentira
fallacies,903,pt,https://pt.wikipedia.org/wiki/Falsa_premissa
fallacies,905,pt,https://pt.wikipedia.org/wiki/Hangout_limitado
fallacies,910,pt,https://pt.wikipedia.org/wiki/Not%C3%ADcia_falsa
fallacies,911,pt,https://pt.wikipedia.org/wiki/C%C3%A2mara_de_eco
fallacies,917,pt,https://pt.wikipedia.org/wiki/Campanha_de_difama%C3%A7%C3%A3o
fallacies,920,pt,https://pt.wikipedia.org/wiki/Medo%2C_incerteza_e_d%C3%BAvida
fallacies,921,pt,https://pt.wikipedia.org/wiki/Estrat%C3%A9gia_da_tens%C3%A3o
fallacies,922,pt,https://pt.wikipedia.org/wiki/P%C3%A2nico_moral
fallacies,925,pt,https://pt.wikipedia.org/wiki/Mito
fallacies,927,pt,https://pt.wikipedia.org/wiki/Creepypasta
fallacies,934,pt,https://pt.wikipedia.org/wiki/Mentira
fallacies,941,pt,https://pt.wikipedia.org/wiki/Mitomania
fallacies,942,pt,https://pt.wikipedia.org/wiki/Atribui%C3%A7%C3%A3o_falsa
fallacies,943,pt,https://pt.wikipedia.org/wiki/Cita%C3%A7%C3%A3o_fora_de_contexto
fallacies,947,pt,https://pt.wikipedia.org/wiki/Pseudo-hist%C3%B3ria
fallacies,948,pt,https://pt.wikipedia.org/wiki/Reportagem_circular
fallacies,949,pt,https://pt.wikipedia.org/wiki/Reportagem_circular
fallacies,955,pt,https://pt.wikipedia.org/wiki/Padr%C3%A3o_duplo
fallacies,961,pt,https://pt.wikipedia.org/wiki/M%C3%A1-f%C3%A9
fallacies,967,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_publica%C3%A7%C3%A3o
fallacies,969,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_publica%C3%A7%C3%A3o
fallacies,973,pt,https://pt.wikipedia.org/wiki/Mudar_as_regras_do_jogo
fallacies,977,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_Nirvana
fallacies,979,pt,https://pt.wikipedia.org/wiki/Regress%C3%A3o_infinita
fallacies,1012,pt,https://pt.wikipedia.org/wiki/Argumentum_ex_silentio
fallacies,1013,pt,https://pt.wikipedia.org/wiki/Trivialismo
fallacies,1014,pt,https://pt.wikipedia.org/wiki/Advogado_do_Diabo
fallacies,1025,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_atencional
fallacies,1030,pt,https://pt.wikipedia.org/wiki/Recorda%C3%A7%C3%A3o_em_mem%C3%B3ria
fallacies,1031,pt,https://pt.wikipedia.org/wiki/Lista_de_vieses_cognitivos
fallacies,1038,pt,https://pt.wikipedia.org/wiki/Lei_de_Weber-Fechner
fallacies,1045,pt,https://pt.wikipedia.org/wiki/Lista_de_vieses_cognitivos
fallacies,1046,pt,https://pt.wikipedia.org/wiki/Efeito_de_ancoragem
fallacies,1047,pt,https://pt.wikipedia.org/wiki/Efeito_chamariz
fallacies,1051,pt,https://pt.wikipedia.org/wiki/Maldi%C3%A7%C3%A3o_do_conhecimento
fallacies,1052,pt,https://pt.wikipedia.org/wiki/Efeito_holofote
fallacies,1060,pt,https://pt.wikipedia.org/wiki/Efeito_de_testagem
fallacies,1061,pt,https://pt.wikipedia.org/wiki/Efeito_do_espa%C3%A7amento
fallacies,1065,pt,https://pt.wikipedia.org/wiki/Percep%C3%A7%C3%A3o_seletiva
fallacies,1068,pt,https://pt.wikipedia.org/wiki/Efeito_da_v%C3%ADtima_identific%C3%A1vel
fallacies,1069,pt,https://pt.wikipedia.org/wiki/Argumentum_ad_novitatem
fallacies,1072,pt,https://pt.wikipedia.org/wiki/Heur%C3%ADstica_de_disponibilidade
fallacies,1073,pt,https://pt.wikipedia.org/wiki/Ilus%C3%A3o_de_frequ%C3%AAncia
fallacies,1074,pt,https://pt.wikipedia.org/wiki/Efeito_poste_de_luz
fallacies,1079,pt,https://pt.wikipedia.org/wiki/Efeito_telesc%C3%B3pico
fallacies,1082,pt,https://pt.wikipedia.org/wiki/Compensa%C3%A7%C3%A3o_do_risco
fallacies,1089,pt,https://pt.wikipedia.org/wiki/Antropomorfismo
fallacies,1091,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_do_otimismo
fallacies,1093,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_do_otimismo
fallacies,1094,pt,https://pt.wikipedia.org/wiki/Psicologia_reversa
fallacies,1095,pt,https://pt.wikipedia.org/wiki/Lei_de_Murphy
fallacies,1098,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1099,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1100,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1101,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1102,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1104,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_da_autoconveni%C3%AAncia
fallacies,1105,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_do_otimismo
fallacies,1106,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_do_planejamento
fallacies,1107,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_pr%C3%B3-inova%C3%A7%C3%A3o
fallacies,1109,pt,https://pt.wikipedia.org/wiki/Superioridade_ilus%C3%B3ria
fallacies,1110,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_do_ponto_cego
fallacies,1118,pt,https://pt.wikipedia.org/wiki/Efeito_do_falso_consenso
fallacies,1119,pt,https://pt.wikipedia.org/wiki/Racioc%C3%ADnio_emocional
fallacies,1120,pt,https://pt.wikipedia.org/wiki/Clivagem_%28psicologia%29
fallacies,1124,pt,https://pt.wikipedia.org/wiki/Efeito_de_ambiguidade
fallacies,1125,pt,https://pt.wikipedia.org/wiki/Efeito_de_ambiguidade
fallacies,1126,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1128,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1129,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1130,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1131,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1134,pt,https://pt.wikipedia.org/wiki/Previs%C3%A3o_afetiva
fallacies,1135,pt,https://pt.wikipedia.org/wiki/Retrospectiva_id%C3%ADlica
fallacies,1136,pt,https://pt.wikipedia.org/wiki/Declinismo
fallacies,1139,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_do_status_quo
fallacies,1141,pt,https://pt.wikipedia.org/wiki/Lista_de_vieses_cognitivos
fallacies,1142,pt,https://pt.wikipedia.org/wiki/Reat%C3%A2ncia_psicol%C3%B3gica
fallacies,1145,pt,https://pt.wikipedia.org/wiki/Lei_da_trivialidade
fallacies,1149,pt,https://pt.wikipedia.org/wiki/Lista_de_vieses_cognitivos
fallacies,1151,pt,https://pt.wikipedia.org/wiki/Custo_irrecuper%C3%A1vel
fallacies,1153,pt,https://pt.wikipedia.org/wiki/Lista_de_vieses_cognitivos
fallacies,1155,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_retrospectiva
fallacies,1157,pt,https://pt.wikipedia.org/wiki/Efeito_dota%C3%A7%C3%A3o
fallacies,1160,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_da_normalidade
fallacies,1162,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_resultado
fallacies,1163,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_moral
fallacies,1164,pt,https://pt.wikipedia.org/wiki/Fal%C3%A1cia_da_proje%C3%A7%C3%A3o_mental
fallacies,1165,pt,https://pt.wikipedia.org/wiki/Proje%C3%A7%C3%A3o_%28psicologia%29
fallacies,1167,pt,https://pt.wikipedia.org/wiki/Culpabiliza%C3%A7%C3%A3o_da_v%C3%ADtima
fallacies,1169,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1170,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1171,pt,https://pt.wikipedia.org/wiki/Distor%C3%A7%C3%A3o_cognitiva
fallacies,1172,pt,https://pt.wikipedia.org/wiki/Lacuna_de_empatia
fallacies,1175,pt,https://pt.wikipedia.org/wiki/Vi%C3%A9s_de_atribui%C3%A7%C3%A3o
